parcel_id,platform_id,true_release_time,observed_release_time,true_deadline,observed_deadline,is_delayed,weight,fare,location_node,lng,lat
184081,P2,0.0,0.0,5501.0,5501.0,False,0.47,8.0,4549993355,30.6972299,104.0577146
77863,P2,0.0,0.0,6061.0,6061.0,False,1.34,8.68,1506537735,30.7166217,104.0720665
112591,P2,0.0,0.0,7947.0,7947.0,False,0.15,8.0,1159230552,30.68748,104.09401
206972,P2,0.0,0.0,7947.0,7947.0,False,0.15,8.0,5141468792,30.630272,104.1010274
35401,P2,0.0,0.0,8241.0,8241.0,False,1.73,9.46,5367291465,30.6269762,104.0021941
84553,P2,0.0,0.0,8457.0,8457.0,False,1.18,8.36,1458786968,30.6793661,104.0923501
14930,P2,0.0,0.0,9219.0,9219.0,False,1.13,8.26,4118527510,30.7016943,104.1009642
65221,P2,0.0,0.0,10182.0,10182.0,False,3.39,12.78,4393204198,30.6226323,104.0600095
34586,P2,0.0,0.0,10867.0,10867.0,False,1.22,8.44,3562045366,30.7028977,104.0406788
50117,P2,0.0,0.0,11107.0,11107.0,False,1.06,8.12,5300465518,30.725,104.0748769
188835,P2,0.0,0.0,13265.0,13265.0,False,0.38,8.0,3582243028,30.7210394,104.0099795
104552,P2,0.0,0.0,14204.0,14204.0,False,0.37,8.0,3087817473,30.6350124,104.0203414
23931,P2,0.0,0.0,14262.0,14262.0,False,0.79,8.0,5213253161,30.7160367,104.0783836
197559,P2,1.0,1.0,3872.0,3872.0,False,1.05,8.1,1819305278,30.638514,104.10737
7938,P2,1.0,1.0,5050.0,5050.0,False,0.62,8.0,5141328510,30.6115152,104.0574439
165390,P2,1.0,1.0,6596.0,6596.0,False,1.12,8.24,3034409137,30.7090468,104.0947926
160775,P2,1.0,1.0,6861.0,6861.0,False,1.6,9.2,1159148928,30.65808,104.0726539
26000,P2,1.0,1.0,6861.0,6861.0,False,1.6,9.2,5336411841,30.6456972,104.0350005
32138,P2,1.0,1.0,6861.0,6861.0,False,1.6,9.2,4773199408,30.6731865,104.013272
191909,P2,1.0,1.0,7022.0,7022.0,False,2.96,11.92,1459023387,30.644176,104.1108717
85109,P2,1.0,1.0,7861.0,7861.0,False,1.54,9.08,4772463270,30.6619113,104.0461651
175866,P2,1.0,1.0,11297.0,11297.0,False,0.16,8.0,1845199169,30.6763721,104.0708243
172170,P2,1.0,1.0,11965.0,11965.0,False,2.12,10.24,4779165755,30.6265117,104.0310451
132897,P2,1.0,1.0,12060.0,12060.0,False,0.81,8.0,3523308809,30.6411248,104.0756891
186839,P2,1.0,1.0,12675.0,12675.0,False,0.46,8.0,672406316,30.652073,104.06968
88975,P2,1.0,1.0,13650.0,13650.0,False,0.57,8.0,5283966327,30.70342,104.09711
122479,P2,1.0,1.0,13949.0,13949.0,False,0.24,8.0,1756176911,30.67689,104.0706
94151,P2,1.0,1.0,13949.0,13949.0,False,0.24,8.0,3445813123,30.6706637,104.0706051
25775,P2,2.0,2.0,4018.0,4018.0,False,0.25,8.0,3614070497,30.67386,104.05733
75141,P2,2.0,2.0,6959.0,6959.0,False,1.42,8.84,4923124755,30.6097687,104.0684118
48667,P2,2.0,2.0,7680.0,7680.0,False,0.15,8.0,5375784048,30.6561051,103.997904
72334,P2,2.0,2.0,8115.0,8115.0,False,1.54,9.08,2843286579,30.6882841,104.0576045
52464,P2,2.0,2.0,10833.0,10833.0,False,0.66,8.0,3541401914,30.6835661,103.9831571
75674,P2,2.0,2.0,13235.0,13235.0,False,1.82,9.64,4572410255,30.6847753,104.0699826
37878,P2,2.0,2.0,14245.0,14245.0,False,3.49,12.98,4548209362,30.6475786,104.0203284
157907,P2,3.0,3.0,8198.0,8198.0,False,0.98,8.0,672405830,30.656694,104.08144
174480,P2,3.0,3.0,9084.0,9084.0,False,1.83,9.66,5213238444,30.6422703,104.1153775
186704,P2,3.0,3.0,9738.0,9738.0,False,1.69,9.38,4444112357,30.7251837,104.1045152
34832,P2,3.0,3.0,9738.0,9738.0,False,1.69,9.38,3815508501,30.6233853,104.0153821
2947,P2,3.0,3.0,11309.0,11309.0,False,0.31,8.0,3516900120,30.67238,104.0829
159369,P2,3.0,3.0,12132.0,12132.0,False,1.44,8.88,3541376437,30.7151492,104.0578441
187694,P2,4.0,4.0,5496.0,5496.0,False,1.07,8.14,4799100439,30.6501864,104.0300487
99908,P2,4.0,4.0,7189.0,7189.0,False,0.03,8.0,3538771907,30.6533149,104.1144335
87849,P2,4.0,4.0,7249.0,7249.0,False,1.08,8.16,2662847697,30.6753784,104.0045085
162091,P2,4.0,4.0,9226.0,9226.0,False,0.79,8.0,2843289904,30.68792,104.05849
74977,P2,4.0,4.0,11175.0,11175.0,False,0.0,8.0,4106682175,30.6524754,103.9733165
21018,P2,4.0,4.0,11481.0,11481.0,False,0.27,8.0,4437947518,30.6874592,104.1004164
80745,P2,4.0,4.0,11860.0,11860.0,False,1.55,9.1,1458995150,30.6597666,104.0982723
204555,P2,4.0,4.0,12957.0,12957.0,False,0.87,8.0,1159927565,30.6767936,103.9870327
160666,P2,5.0,5.0,4354.0,4354.0,False,0.2,8.0,4106681906,30.6128716,103.9924123
181090,P2,5.0,5.0,4354.0,4354.0,False,0.2,8.0,1506387928,30.7072828,104.0695922
